Date,Day,Country,Population,Latitude,Longitude,cum_case,cum_recovered,cum_deaths,day_case,day_recover,day_deaths,per_case,per_recover,per_deaths,per_in_treatment
02/05/2020,15,China,1404676330,30.5928,114.3055,27440,1115,563,3733,272,72,0.001953475,4.063411079,2.051749271,93.88483965
02/05/2020,15,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/05/2020,15,Germany,83783945,51.165691,10.451526,12,0,0,0,0,0,1.43E-05,0,0,100
02/05/2020,15,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/05/2020,15,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/05/2020,15,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/05/2020,15,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/05/2020,15,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/05/2020,15,US,329466283,40,-100,11,0,0,0,0,0,3.34E-06,0,0,100
02/05/2020,15,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/06/2020,16,Australia,25459700,-25,133,14,2,0,1,0,0,5.50E-05,14.28571429,0,85.71428571
02/06/2020,16,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/06/2020,16,China,1404676330,30.5928,114.3055,30587,1477,633,3147,362,70,0.002177512,4.828848857,2.069506653,93.10164449
02/06/2020,16,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/06/2020,16,Germany,83783945,51.165691,10.451526,12,0,0,0,0,0,1.43E-05,0,0,100
02/06/2020,16,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/06/2020,16,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/06/2020,16,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/06/2020,16,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/06/2020,16,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/06/2020,16,US,329466283,40,-100,11,0,0,0,0,0,3.34E-06,0,0,100
02/06/2020,16,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/07/2020,17,Australia,25459700,-25,133,15,2,0,1,0,0,5.89E-05,13.33333333,0,86.66666667
02/07/2020,17,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/07/2020,17,China,1404676330,30.5928,114.3055,34110,1999,718,3523,522,85,0.002428317,5.860451481,2.104954559,92.03459396
02/07/2020,17,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/07/2020,17,Germany,83783945,51.165691,10.451526,13,0,0,1,0,0,1.55E-05,0,0,100
02/07/2020,17,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/07/2020,17,Italy,60461828,41.87194,12.56738,3,0,0,1,0,0,4.96E-06,0,0,100
02/07/2020,17,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/07/2020,17,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/07/2020,17,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/07/2020,17,US,329466283,40,-100,11,0,0,0,0,0,3.34E-06,0,0,100
02/07/2020,17,United Kingdom,67886004,55.3781,-3.436,3,0,0,1,0,0,4.42E-06,0,0,100
02/08/2020,18,Australia,25459700,-25,133,15,2,0,0,0,0,5.89E-05,13.33333333,0,86.66666667
02/08/2020,18,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/08/2020,18,China,1404676330,30.5928,114.3055,36814,2596,805,2704,597,87,0.002620817,7.051665127,2.186668115,90.76166676
02/08/2020,18,France,65273512,46.2276,2.2137,11,0,0,5,0,0,1.69E-05,0,0,100
02/08/2020,18,Germany,83783945,51.165691,10.451526,13,0,0,0,0,0,1.55E-05,0,0,100
02/08/2020,18,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/08/2020,18,Italy,60461828,41.87194,12.56738,3,0,0,0,0,0,4.96E-06,0,0,100
02/08/2020,18,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/08/2020,18,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/08/2020,18,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/08/2020,18,US,329466283,40,-100,11,0,0,0,0,0,3.34E-06,0,0,100
02/08/2020,18,United Kingdom,67886004,55.3781,-3.436,3,0,0,0,0,0,4.42E-06,0,0,100
02/09/2020,19,Australia,25459700,-25,133,15,2,0,0,0,0,5.89E-05,13.33333333,0,86.66666667
02/09/2020,19,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/09/2020,19,China,1404676330,30.5928,114.3055,39829,3219,905,3015,623,100,0.002835457,8.082050767,2.272213714,89.64573552
02/09/2020,19,France,65273512,46.2276,2.2137,11,0,0,0,0,0,1.69E-05,0,0,100
02/09/2020,19,Germany,83783945,51.165691,10.451526,14,0,0,1,0,0,1.67E-05,0,0,100
02/09/2020,19,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/09/2020,19,Italy,60461828,41.87194,12.56738,3,0,0,0,0,0,4.96E-06,0,0,100
02/09/2020,19,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/09/2020,19,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/09/2020,19,Spain,46754783,40.463667,-3.74922,2,0,0,1,0,0,4.28E-06,0,0,100
02/09/2020,19,US,329466283,40,-100,11,3,0,0,3,0,3.34E-06,27.27272727,0,72.72727273
02/09/2020,19,United Kingdom,67886004,55.3781,-3.436,3,0,0,0,0,0,4.42E-06,0,0,100
02/10/2020,20,Australia,25459700,-25,133,15,2,0,0,0,0,5.89E-05,13.33333333,0,86.66666667
