Date,Day,Country,Population,Latitude,Longitude,cum_case,cum_recovered,cum_deaths,day_case,day_recover,day_deaths,per_case,per_recover,per_deaths,per_in_treatment
02/02/2020,12,Egypt,102334403,26.820553,30.802498,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,El Salvador,6486201,13.7942,-88.8965,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Equatorial Guinea,1402985,1.6508,10.2679,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Eritrea,3546427,15.1794,39.7823,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Estonia,1326539,58.5953,25.0136,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Eswatini,1160164,-26.5225,31.4659,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Ethiopia,114963583,9.145,40.4897,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Fiji,896444,-17.7134,178.065,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Finland,5540718,61.92411,25.748151,1,0,0,0,0,0,1.80482E-05,0,0,100
02/02/2020,12,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19209E-06,0,0,100
02/02/2020,12,Gabon,2225728,-0.8037,11.6094,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Gambia,2416664,13.4432,-15.3101,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Georgia,3989175,42.3154,43.3569,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Germany,83783945,51.165691,10.451526,10,0,0,2,0,0,1.19355E-05,0,0,100
02/02/2020,12,Ghana,31072945,7.9465,-1.0232,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Greece,10423056,39.0742,21.8243,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Grenada,112519,12.1165,-61.679,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Guatemala,17915567,15.7835,-90.2308,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Guinea,13132792,9.9456,-9.6966,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Guinea-Bissau,1967998,11.8037,-15.1804,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Guyana,786559,4.860416,-58.93018,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Haiti,11402533,18.9712,-72.2852,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Holy See,809,41.9029,12.4534,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Honduras,9904608,15.2,-86.2419,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Hungary,9660350,47.1625,19.5033,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Iceland,341250,64.9631,-19.0208,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,India,1380004385,20.593684,78.96288,2,0,0,1,0,0,1.44927E-07,0,0,100
02/02/2020,12,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Iran,83992953,32.427908,53.688046,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Iraq,40222503,33.223191,43.679291,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Ireland,4937796,53.1424,-7.6921,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Israel,8655541,31.046051,34.851612,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.30787E-06,0,0,100
02/02/2020,12,Jamaica,2961161,18.1096,-77.2975,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Japan,126476458,36.204824,138.252924,20,1,0,0,0,0,1.58132E-05,5,0,95
02/02/2020,12,Jordan,10203140,31.24,36.51,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Kazakhstan,18776707,48.0196,66.9237,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Kenya,53771300,-0.0236,37.9062,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,"Korea, South",51269183,35.907757,127.766922,15,0,0,3,0,0,2.92573E-05,0,0,100
02/02/2020,12,Kosovo,1810366,42.602636,20.902977,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Kuwait,4270563,29.31166,47.481766,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Kyrgyzstan,6524191,41.20438,74.766098,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Laos,7275556,19.85627,102.495496,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Latvia,1886202,56.8796,24.6032,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Lebanon,6825442,33.8547,35.8623,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Liberia,5057677,6.428055,-9.429499,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Libya,6871287,26.3351,17.228331,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Liechtenstein,38137,47.14,9.55,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Lithuania,2722291,55.1694,23.8813,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Luxembourg,625976,49.8153,6.1296,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,MS Zaandam,,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Madagascar,27691019,-18.766947,46.869107,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Malawi,19129955,-13.2543,34.3015,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Malaysia,32365998,4.210484,101.975766,8,0,0,0,0,0,2.47173E-05,0,0,100
02/02/2020,12,Maldives,540542,3.2028,73.2207,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mali,20250834,17.570692,-3.996166,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Malta,441539,35.9375,14.3754,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mauritania,4649660,21.0079,-10.9408,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mauritius,1271767,-20.348404,57.552152,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Moldova,4033963,47.4116,28.3699,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Monaco,39244,43.7333,7.4167,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mongolia,3278292,46.8625,103.8467,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Montenegro,628062,42.708678,19.37439,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Morocco,36910558,31.7917,-7.0926,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Mozambique,31255435,-18.665695,35.529562,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Namibia,2540916,-22.9576,18.4904,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Nepal,29136808,28.1667,84.25,1,0,0,0,0,0,3.43208E-06,0,0,100
02/02/2020,12,Netherlands,17134873,52.1326,5.2913,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,New Zealand,4822233,-40.9006,174.886,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Nicaragua,6624554,12.865416,-85.207229,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Niger,24206636,17.607789,8.081666,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Nigeria,206139587,9.082,8.6753,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,North Macedonia,2083380,41.6086,21.7453,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Norway,5421242,60.472,8.4689,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Oman,5106622,21.512583,55.923255,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Pakistan,220892331,30.3753,69.3451,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Panama,4314768,8.538,-80.7821,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Papua New Guinea,8947027,-6.314993,143.95555,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Paraguay,7132530,-23.4425,-58.4438,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Peru,32971846,-9.19,-75.0152,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Philippines,109581085,12.879721,121.774017,2,0,1,1,0,1,1.82513E-06,0,50,50
02/02/2020,12,Poland,37846605,51.9194,19.1451,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Portugal,10196707,39.3999,-8.2245,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Qatar,2881060,25.3548,51.1839,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Romania,19237682,45.9432,24.9668,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37048E-06,0,0,100
02/02/2020,12,Rwanda,12952209,-1.9403,29.8739,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Saint Kitts and Nevis,53192,17.357822,-62.782998,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Saint Lucia,183629,13.9094,-60.9789,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Saint Vincent and the Grenadines,110947,12.9843,-61.2872,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,San Marino,33938,43.9424,12.4578,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Sao Tome and Principe,219161,0.1864,6.6131,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Saudi Arabia,34813867,23.885942,45.079162,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Senegal,16743930,14.4974,-14.4524,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Serbia,8737370,44.0165,21.0059,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Seychelles,98340,-4.6796,55.492,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Sierra Leone,7976985,8.460555,-11.779889,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Singapore,5850343,1.2833,103.8333,18,0,0,2,0,0,0.000307674,0,0,100
02/02/2020,12,Slovakia,5459643,48.669,19.699,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Slovenia,2078932,46.1512,14.9955,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Somalia,15893219,5.152149,46.199616,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,South Africa,59308690,-30.5595,22.9375,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,South Sudan,11193729,6.877,31.307,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.13882E-06,0,0,100
02/02/2020,12,Sri Lanka,21413250,7.873054,80.771797,1,0,0,0,0,0,4.67001E-06,0,0,100
02/02/2020,12,Sudan,43849269,12.8628,30.2176,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Suriname,586634,3.9193,-56.0278,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Sweden,10099270,60.128161,18.643501,1,0,0,0,0,0,9.90171E-06,0,0,100
02/02/2020,12,Switzerland,8654618,46.8182,8.2275,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Syria,17500657,34.802075,38.996815,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Taiwan*,23816775,23.7,121,10,0,0,0,0,0,4.19872E-05,0,0,100
02/02/2020,12,Tajikistan,9537642,38.861,71.2761,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Tanzania,59734213,-6.369028,34.888822,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Thailand,69799978,15.870032,100.992541,19,5,0,0,0,0,2.72206E-05,26.31578947,0,73.68421053
02/02/2020,12,Timor-Leste,1318442,-8.874217,125.727539,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Togo,8278737,8.6195,0.8248,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Trinidad and Tobago,1399491,10.6918,-61.2225,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Tunisia,11818618,33.886917,9.537499,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Turkey,84339067,38.9637,35.2433,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,US,329466283,40,-100,8,0,0,0,0,0,2.42817E-06,0,0,100
02/02/2020,12,Uganda,45741000,1.373333,32.290275,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Ukraine,43733759,48.3794,31.1656,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,United Arab Emirates,9890400,23.424076,53.847818,5,0,0,1,0,0,5.05541E-05,0,0,100
02/02/2020,12,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.94612E-06,0,0,100
02/02/2020,12,Uruguay,3473727,-32.5228,-55.7658,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Uzbekistan,33469199,41.377491,64.585262,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Venezuela,28435943,6.4238,-66.5897,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Vietnam,97338583,14.058324,108.277199,6,1,0,0,0,0,6.16405E-06,16.66666667,0,83.33333333
02/02/2020,12,West Bank and Gaza,5101416,31.9522,35.2332,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Western Sahara,597330,24.2155,-12.8858,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Yemen,29825968,15.552727,48.516388,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Zambia,18383956,-13.133897,27.849332,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Zimbabwe,14862927,-19.015438,29.154857,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Afghanistan,38928341,33.93911,67.709953,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Albania,2877800,41.1533,20.1683,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Algeria,43851043,28.0339,1.6596,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Andorra,77265,42.5063,1.5218,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Angola,32866268,-11.2027,17.8739,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Antigua and Barbuda,97928,17.0608,-61.7964,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Argentina,45195777,-38.4161,-63.6167,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Armenia,2963234,40.0691,45.0382,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Australia,25459700,-25,133,12,2,0,0,0,0,4.71333E-05,16.66666667,0,83.33333333
03/02/2020,13,Austria,9006400,47.5162,14.5501,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Azerbaijan,10139175,40.1431,47.5769,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bahamas,393248,25.025885,-78.035889,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bahrain,1701583,26.0275,50.55,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bangladesh,164689383,23.685,90.3563,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Barbados,287371,13.1939,-59.5432,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Belarus,9449321,53.7098,27.9534,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Belgium,11589616,50.8333,4.469936,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Belize,397621,17.1899,-88.4976,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Benin,12123198,9.3077,2.3158,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bhutan,771612,27.5142,90.4336,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bolivia,11673029,-16.2902,-63.5887,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bosnia and Herzegovina,3280815,43.9159,17.6791,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Botswana,2351625,-22.3285,24.6849,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Brunei,437483,4.5353,114.7277,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Bulgaria,6948445,42.7339,25.4858,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Burkina Faso,20903278,12.2383,-1.5616,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Burma,54409794,21.9162,95.956,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Burundi,11890781,-3.3731,29.9189,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Cabo Verde,555988,16.5388,-23.0418,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Cambodia,16718971,11.55,104.9167,1,0,0,0,0,0,5.98123E-06,0,0,100
03/02/2020,13,Cameroon,26545864,3.848,11.5021,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Canada,37855702,60,-95,4,0,0,0,0,0,1.05664E-05,0,0,100
03/02/2020,13,Central African Republic,4829764,6.6111,20.9394,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Chad,16425859,15.4542,18.7322,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Chile,19116209,-35.6751,-71.543,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,China,1404676330,30.5928,114.3055,19716,614,425,3086,151,64,0.001403597,3.114221952,2.155609657,94.73016839
03/02/2020,13,Colombia,50882884,4.5709,-74.2973,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Comoros,869595,-11.6455,43.3333,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Congo (Brazzaville),5518092,-4.2634,15.2832,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Congo (Kinshasa),89561404,-4.322447,15.307045,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Costa Rica,5094114,9.7489,-83.7534,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Cote d'Ivoire,26378275,7.54,-5.5471,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Croatia,4105268,45.1,15.2,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Cuba,11326616,21.521757,-77.781167,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Cyprus,1207361,35.1264,33.4299,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Czechia,10708982,49.8175,15.473,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Denmark,5792203,56.2639,9.5018,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Diamond Princess,,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Djibouti,988002,11.8251,42.5903,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Dominica,71991,15.415,-61.371,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Dominican Republic,10847904,18.7357,-70.1627,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Ecuador,17643060,-1.8312,-78.1834,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Egypt,102334403,26.820553,30.802498,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,El Salvador,6486201,13.7942,-88.8965,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Equatorial Guinea,1402985,1.6508,10.2679,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Eritrea,3546427,15.1794,39.7823,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Estonia,1326539,58.5953,25.0136,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Eswatini,1160164,-26.5225,31.4659,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Ethiopia,114963583,9.145,40.4897,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Fiji,896444,-17.7134,178.065,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Finland,5540718,61.92411,25.748151,1,0,0,0,0,0,1.80482E-05,0,0,100
03/02/2020,13,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19209E-06,0,0,100
03/02/2020,13,Gabon,2225728,-0.8037,11.6094,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Gambia,2416664,13.4432,-15.3101,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Georgia,3989175,42.3154,43.3569,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Germany,83783945,51.165691,10.451526,12,0,0,2,0,0,1.43226E-05,0,0,100
03/02/2020,13,Ghana,31072945,7.9465,-1.0232,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Greece,10423056,39.0742,21.8243,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Grenada,112519,12.1165,-61.679,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Guatemala,17915567,15.7835,-90.2308,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Guinea,13132792,9.9456,-9.6966,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Guinea-Bissau,1967998,11.8037,-15.1804,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Guyana,786559,4.860416,-58.93018,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Haiti,11402533,18.9712,-72.2852,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Holy See,809,41.9029,12.4534,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Honduras,9904608,15.2,-86.2419,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
03/02/2020,13,Hungary,9660350,47.1625,19.5033,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
